_row_id,event_type,judet,uat,data,lat,long,fond_cinegetic,numar_raport,nr_identificare,echipa_interventie,sex_urs,descriere_eveniment,metoda_interventie,adaugat_de,coord_status
200_impuscare,impuscare,Harghita,GHEORGHENI,,46.730550,25.646660,VOSLOBENI 14,8270/25.05.2022,RO 0727971,"Personal Jandarmerie, reprezentant UAT, personal tehnic gestionar, medic veterinar imputernicit.",Femela,Dimineata l ora 6 a fost reluata cautarea ursului ranit in urma accidentului rutier din seara precedenta. Animalul a fost gasit la apr. 200 m fata de DN2C. Deoarece s-a manifestat agresiv a fost luata decizia de impuscare a acestuia pe baza art. 5. alin. 4 litera f din OUG 81/2021,Împușcare,Szabo Szilard,
201_relocare,relocare,Buzău,PREDEAL,2022-05-26,45.486305,26.090685,SIRIU 33,8555/26.05.2022,642090003656874; 642090003656875; 642090003656865,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fauna sălbatică, medic veterinar",Femela cu pui,"După alungări repetate, s-a luat decizia de capturare a femelei de urs brun cu pui din zona orașului Predeal - str.Mihai Eminescu si relocarea in FC33 Siriu - OS Cislău-DS Buzau. Relocarea s-a realizat în urma obținerii acordului emis de DS Buzău nr 5198/13.05.2022 și a adresei GF nr.4963/17.05.2022.-",Relocat,Mirela Moisa,
202_alungare,alungare,Mureș,CORUNCA,,46.521512,24.615140,COCOS 17,6500/17.05.2022,,"Viceprimar, reprezentant asociataia de vanatoare, personal tehnic de specialiate - medic veterinar",Mascul,"Urs alungat din intravilanul localitaii Corunca, jud Mures",Alungat,Nagy Hajnal,
203_alungare,alungare,Prahova,AZUGA,,,,AZUGA 26,8331/29.05.2022,,"jandarmi, primar, viceprimar, politie locala, gestionar fc, medic veterinar",Femela cu pui,"Ursoaica cu pui care revine mereu in intravilan, ziua si noaptea, intra in gospodarii, nu se retrage in prezenta oamenilor, actiunea a durat 3 ore",Alungat,Crina Popa,stereo70
204_alungare,alungare,Prahova,POSEŞTI,,,,CALDARUSANCA 31,3332/27.05.2022,,"jandarmi, politia locala, gestionar fc, medic veterinar",Femela cu pui,Femela de circa 4 ani cu un pui alungati din intravilan,Alungat,Crina Popa,stereo70
205_alungare,alungare,Brașov,BRAŞOV,,45.614588,25.629193,TIMIS 18,63390/31.05.2022,,"Reprezentant UAT Brasov, reprezentant Jandarmerie, reprezentant gestionar fauna salbatica, medic veterinar",Femela cu pui,Au fost observate trei exemplare de urs (femelă cu doi pui) în curtea Centrului pentru persoane vârstnice Brașov. Acestea au fost alungate folosindu-se mijloace acustice și luminoase în zona împădurită. Au revenit la scurt timp în zonă.,Alungat,Mirela Moisa,
206_alungare,alungare,Brașov,BRAŞOV,,45.614588,25.629193,TIMIS 18,63404/31.05.2022,,"Reprezentant UAT Brașov, reprezentant Jandarmerie, reprezentant gestionar faună sălbatică, medic veterinar",Femela cu pui,"O femelă cu doi pui de urs alungați anterior (în jurul orei 22,40) în zona împădurită limitrofă intravilanului, au revenit în zona Nova-Centrul pentru persoane varstnice. Au fost din nou alungate cu ajutorul semnalelor acustice și luminoase în zona împădurită de unde nu au mai revenit.",Alungat,Mirela Moisa,
207_alungare,alungare,Mureș,RĂSTOLIŢA,2022-05-15,,,,,,"Reprezentant primarie, reprezentnnt jandarmi, reprezentant asociatie vanatoare, medic veterinar",Mascul,"Urs ranit intravilanul localitatii Galaoaia, com Rastolita, jud Mures, s-a decis la eutanasierea animalului pentru ca prezenta leziuni incompatibile cu viata.",Eutanasiat,Nagy Hajnal,
207_impuscare,impuscare,Mureș,RĂSTOLIŢA,,46.973769,24.928947,,2834/15.05.2022,,"Reprezentant primarie, reprezentnnt jandarmi, reprezentant asociatie vanatoare, medic veterinar",Mascul,"Urs ranit intravilanul localitatii Galaoaia, com Rastolita, jud Mures, s-a decis la eutanasierea animalului pentru ca prezenta leziuni incompatibile cu viata.",Eutanasiat,Nagy Hajnal,
208_alungare,alungare,Harghita,CORBU,,46.983160,25.661500,BORSEC 6,2472/30.05.2022,,"Personal jandarmerie, reprezentant UAT",,In urma apelului la 112 echipa de interventie s-a deplasat la gospodaria unde un exemplar de urs a produs pagube la animale domestice (pasari). Ursul s-a retras in padure.,Alungat,Szabo Szilard,
209_alungare,alungare,Harghita,CORBU,,46.986430,25.671180,BORSEC 6,2471/30.05.2022,,"Personal jandarmerie, reprezentant UAT",,Ursul a intrat in gospodarie si a distrus un gard. A fost alungat prin semnale luminoase.,Alungat,Szabo Szilard,
210_alungare,alungare,Brașov,BRAŞOV,,45.614588,25.629193,TIMIS 18,64181/02.06.2022,,"reprezentant UAT Brasov, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar, apelant",Femela cu pui,"In urma apelurilor repetate la 112, echipa de interventie s-a deplasat in zona Caminului pentru persoane varstnice Brasov. La ora 23,51 in curtea imobilului situat pe str.Crizantemelor, nr.6, o femela cu doi pui de urs au fost observate si alungate in zona impadurita",Alungat,Mirela Moisa,
211_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,8827/02.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, apelant",Femela cu pui,"In urma sesizarii , echipa s-a deplasat in zona strazii Soseaua Nationala, nr 38. S-a luat decizia de alungare in zona impadurita. Actiunea s-a desfasurat cu dificultate, ursoaica nereactionand la semnalele acustice si luminoase, echipa a utilizat spray iritant lacrimogen.",Alungat,Mirela Moisa,
212_alungare,alungare,Brașov,PREDEAL,,,,TIMIS 18,8828/02.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, personal gestionar fond cinegetic, apelant",Femela cu pui,"Ca urmare a sesizarii privind patrunderea unei ursoaice cu doi pui in imobilul de pe str.Nationala , nr.38, echipa de interventie a luat decizia alungarii exemplarelor spre zona impadurita. S-au folosit atat semnale acustice si luminoase cat si spray iritant lacrimogen",Alungat,Mirela Moisa,
213_alungare,alungare,Brașov,BRAŞOV,,45.614588,25.629193,TIMIS 18,64181/02.06.2022,,"Reprezentant UAT Brasov, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar, apelant",Femela cu pui,"In urma apelurilor repetate la 112, echipa de interventie a monitorizat zona, astfel la ora 23,51 in curtea imobilului situat pe str Crizantemelor, nr 6, exemplarele ( o femela cu doi pui) au fost observate si alungate in zona impadurita, cu semnale acustice si luminoase.",Alungat,Mirela Moisa,
214_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,15664/31.05.2022,,"primar, jandarmi, gestionar fc, medic veterinar",Femela cu pui,"ursoaica cu 2 pui aflata in curtea unui imobil, alungata cu semnale acustice si luminoase si spray",Alungat,Crina Popa,stereo70
215_alungare,alungare,Brașov,PREDEAL,,45.516348,25.579014,TIMIS 18,8908/02.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestinar fond cinegetic, apelant",Femela cu pui,"În urma sesizării unui apelant ca o ursoaica cu pui a patruns in curtea unui imobil, echipa de intervenție s-a deplasat la fața locului luându-se decizia de alungare a ursoaicei cu doi pui. Interventia s-a desfasurat cu dificultate , prezentand un grad ridicat de risc, ursii reactionand foarte greu la semnalele acustice și luminoase cat si la spray-urile iritant lacrimogene si petarde de infanterie.",Alungat,Mirela Moisa,
216_alungare,alungare,Brașov,PREDEAL,,45.516320,25.579535,TIMIS 18,8909/02.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, personal tehnic gestionar, apelant",Femela cu pui,"In urma unui apel telefonic referitor la patrunderea ursoaicei cu pui în curtea pensiunii ""La copilu"", s-a constituit echipa de interventie. Echipa a incercat alungarea ursoaicei in zona impadurita.Interventia s-a desfasurat cu dificultate in zona str Nationale, ursoaica cu puii nu reactioneaza la semnale acustice si luminoase, spray-uri iritant lacrimogene, petarde de infanterie.",Alungat,Mirela Moisa,
217_alungare,alungare,Brașov,PREDEAL,,45.511438,25.574370,TIMIS 18,9000/05.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar, apelant,",Femela cu pui,In urma unui apel la 112 a fost constituita echipa de interventie. Ursoaica cu pui a patruns in imobil provocand pagube. Echipa a decis alungarea ursoaicei in zona impadurita. Actiunea a fost dificila deoarece ursoaica nu a raspuns alungarii prin intermediul semnalelor acustice si luminoase. Nivelul de risc al interventiei a fost ridicat.,Alungat,Mirela Moisa,
218_alungare,alungare,Brașov,PREDEAL,,45.510990,25.571879,TIMIS 18,9004/06.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic",Femela cu pui,"In urma apelului la 112 s-a constituit echipa de interventie. Ursoaica cu doi pui se afla  in imobilul de pe str. Trei Brazi, nr.12, unde a provocat pagube materiale.S-a procedat la indepartarea exemplarelor folosindu-se  semnale luminoase si acustice.",Alungat,Mirela Moisa,
219_alungare,alungare,Brașov,PREDEAL,,45.510990,25.571879,TIMIS 18,9005/06.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar",Femela cu pui,"Echipa de interventie constituita in urma apelului la 112 , a constatat prezenta ursoaicei cu doi pui in imobilul de pe str. Trei Brazi, nr.12, provocand pagube materiale.Exemplarele au fost indepartate cu greutate, neraspunzand la alungare prin intermediul semnalelor acustice si luminoase.",Alungat,Mirela Moisa,
220_alungare,alungare,Brașov,PREDEAL,,45.508891,25.582952,TIMIS 18,9135/07.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar",Mascul,"Prin apel la 112 a fost semnalată prezența unui urs care s-a urcat în copac fiind fugărit de câini. La sosirea echipei de interventie au fost confirmate datele relatate de apelant. Datorită înălțimii ridicate la care se afla exemplarul, intervenția a fost îngreunată. Exemplarul a fost alungat în zona împădurită folosindu-se semnale acustice și luminoase.",Alungat,Mirela Moisa,
221_alungare,alungare,Prahova,POSEŞTI,,,,CALDARUSANCA 31,3382/31.05.2022,,"jandarmi, politia locala, gestionar fc, medic veterinar",Femela cu pui,ursoaica cu pui alungata din intravilan,Alungat,Crina Popa,stereo70
222_alungare,alungare,Prahova,POSEŞTI,,,,CALDARUSANCA 31,3383/01.06.2022,,"jandarmi, gestionar fc, medic veterinar",Femela cu pui,ursoaica cu pui indepartata din gospodarie in intravilan,Alungat,Crina Popa,stereo70
223_alungare,alungare,Prahova,POSEŞTI,,,,CALDARUSANCA 31,3385/01.06.2022,,"jandarmi,reprezentant UAT, gestionar fc, medic veterinar",Femela cu pui,"ursoaica cu pui a patruns in incinta unei locuinte, distrugand usa bucatariei",Alungat,Crina Popa,stereo70
224_alungare,alungare,Vrancea,POSEŞTI,,,,CALDARUSANCA 31,,,"jandarmi, reprez. UAT, gestionar fc, medic veterinar",Femela cu pui,"ursoaica cu pui alungata de mai multe ori, a fost montata cusca si capturata inclusiv puii",Relocat,Crina Popa,
224_relocare,relocare,Vrancea,POSEŞTI,2022-06-04,,,CALDARUSANCA 31,9610/04.06.2022,,"jandarmi, reprez. UAT, gestionar fc, medic veterinar",Femela cu pui,"ursoaica cu pui alungata de mai multe ori, a fost montata cusca si capturata inclusiv puii",Relocat,Crina Popa,
225_alungare,alungare,Prahova,POSEŞTI,,,,CALDARUSANCA 31,3432/03.06.2022,,"jandarmi, reprezentant UAT, gestionar fc, medic veterinar",Femela cu pui,"ursoaica cu pui alungata repetat din gospodarii, montat cusca pt relocare",Alungat,Crina Popa,stereo70
226_alungare,alungare,Brașov,PREDEAL,2022-06-07,,,,,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar",Femela cu pui,"In urma apelului la 112 echipa s-a intrunit fiind sesizata prezenta unei ursoaice cu  doi pui din acest an, care a patruns in  mod repetat in mai multe imobile de pe sos. Nationala, nr.38, str.Clujului, str.Trei Brazi, nr.3 și nr.27C (pensiunea Ideal) și str.Rovine. Datorita faptului ca ursoaica cu pui a fost alungata repetat si a revenit intrand in imobile, provocand pagube materiale si punanad in pericol siguranta persoanelor si a membrilor echipei,  s-a luat deciziz de extragere prin impuscare a ursoaicei. Interventia a fost evaluata ca avand un grad mare de risc. Puii au fost capturati si predati ""Asociatiei pentru Conservarea Valorilor Naturii - Orfelinatul de Ursi Munții Hășmaș.Exemplarul de urs recoltat a fost preluat de catre reprezentantii gestionarului fondului cinegetic. Anterior momentului recoltarii, s-a incercat capturarea/relocarea acesteia, actiune nereusita.",Împușcare,Mirela Moisa,
226_impuscare,impuscare,Brașov,PREDEAL,,45.510581,25.569436,,9211/07.06.2022 și raport detaliat,642090003656863,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar",Femela cu pui,"In urma apelului la 112 echipa s-a intrunit fiind sesizata prezenta unei ursoaice cu  doi pui din acest an, care a patruns in  mod repetat in mai multe imobile de pe sos. Nationala, nr.38, str.Clujului, str.Trei Brazi, nr.3 și nr.27C (pensiunea Ideal) și str.Rovine. Datorita faptului ca ursoaica cu pui a fost alungata repetat si a revenit intrand in imobile, provocand pagube materiale si punanad in pericol siguranta persoanelor si a membrilor echipei,  s-a luat deciziz de extragere prin impuscare a ursoaicei. Interventia a fost evaluata ca avand un grad mare de risc. Puii au fost capturati si predati ""Asociatiei pentru Conservarea Valorilor Naturii - Orfelinatul de Ursi Munții Hășmaș.Exemplarul de urs recoltat a fost preluat de catre reprezentantii gestionarului fondului cinegetic. Anterior momentului recoltarii, s-a incercat capturarea/relocarea acesteia, actiune nereusita.",Împușcare,Mirela Moisa,
227_alungare,alungare,,SĂLĂTRUCU,,,,SUICI 2,,,"Jandarmerie, Primarie",,Ursul nu a mai fost gasit in zona. Nu au fost produse pagube umane sau materiale.,Alungat,Petruta Ghica,stereo70
228_alungare,alungare,,ALBEŞTII DE ARGEŞ,,,,VALEA DANULUI 6,,,"Jandarmerie, Primarie",,Exemplarul de urs a fost alungat folosind mijloace  acustice si luminoase.,Alungat,Petruta Ghica,stereo70
229_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,16116/06.06.2022,,"primar, reprez. jandarmi, medic veterinar, paznici vanat. Asoc. Cinegetica Sinaia",Mascul,"ursul a patruns in gospodarie , producand pagube materiale, a fost alungat cu semnale acustice, luminoase si spray",Alungat,Crina Popa,stereo70
230_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,16115/06.06.2022,,"primar, reprez. jandarmi, medic veterinar, paznici vanat. Asoc. Cinegetica Sinaia",Femela cu pui,ursoaica cu 2 pui  alungata cu semnale acustice si luminoase,Alungat,Crina Popa,stereo70
231_alungare,alungare,Harghita,CORBU,,46.983540,25.661690,BORSEC 6,2576/06.06.2022,,"Personal jandarmerie, reprezentant UAT, personal tehnic gestionar",,In urma apelului 112 comisia s-a deplasat la o gospodarie din Valea Corbului. Ursul s-a deplasat in padure.,Alungat,Szabo Szilard,
232_relocare,relocare,Harghita,BORSEC,2022-06-10,47.123300,25.497700,BILBOR 4,70/10.06.2022,URS E DON VET 01,"Reprezentan Jandarmerie, reprezentant UAT, personal gestionar fc., medic veterinar imputernicit.",Mascul,Exemplarul de urs monitorizat a fost capturat si tranchilizat de catre medic veterinar imputernicit in zona carierei de travertina din intravilanul localitatii. A fost transportat si eliberat intr-o zona indepartata de localitati.,Relocat,Szabo Szilard,
233_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,16403/08.06.2022,,"primar, jandarmi, gestionar fc, medic veterinar",Femela cu pui,"Ursoaica cu 2 pui a patruns intr-o gospodarie, a fost alungata cu mijloace acustice si luminoase",Alungat,Crina Popa,stereo70
234_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,16404/08.06.2022,,"primar, jandarmi, gestionar fc, medic veterinar",Mascul,"Pui de urs care a patruns in gospodarie, a fost alungat cu mijloace acustice si luminoase",Alungat,Crina Popa,stereo70
235_alungare,alungare,Prahova,SINAIA,,,,SINAIA 25,16405/08.06.2022,,"primar, jandarmi, gestionar fc, medic veterinar",Mascul,"Pui de urs de circa 2 ani ce a patruns pe terasa unei pensiuni, alungat cu mijloace acustice si luminoase",Alungat,Crina Popa,stereo70
236_alungare,alungare,Prahova,AZUGA,,,,AZUGA 26,9167/10.06.2022,,"viceprimar, jandarmi, gestionar fc, medic veterinar",Femela cu pui,"Femela cu 2 pui se hranea la platforma de gunoi de pe strada, apoi a patruns in curtea unei pensiuni, a fost indepartata foarte greu, dupa o ora, nu se retrage si vine foarte des in intravilan",Alungat,Crina Popa,stereo70
237_alungare,alungare,Brașov,PREDEAL,,45.495949,25.570117,TIMIS 18,9607/15.06.2022,,"Reprezentant UAT Predeal, reprezentant Jandarmerie, reprezentant gestionar fond cinegetic, medic veterinar",Mascul,"În urma convocării echipei de intervenție, a fost luată decizia de alungare a exemplarului semnalat pe str.Ioan Cuza, nr.30. A fost alungat cu greutate deoarece nu a răspuns la alungarea cu ajutorul semnalelor acustice și luminoase. S-a folosit spray iritant lacrimogen.",Alungat,Mirela Moisa,
238_alungare,alungare,Mureș,RĂSTOLIŢA,,46.972555,24.992080,BISTRA 29,2870/06.06.2022,,"Reprezentant primarie, reprezentant jandarmi",,"Urs alungat din intravilanul localitatii Rastolita, jud Mures. Ursul nu a provocat pagube.",Alungat,Nagy Hajnal,
